,Unnamed: 0,id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates,gender_pred,gender,text_pp,sentiment
5644,5644,1666045454188986369,"Estoy con nauseas y dolor de estómago 
Dios que nervios manejo",2023-06-06T11:32:44+00:00,es,twitter,CNo mNo mNo mNo mNo matchtchtchtchtchmi 🩵(TNo mNo mNo mNo mNo matchtchtchtchtchylor’s version) |numbersnumbers/numbersnumbers BsAs|,@cNo mNo mNo mNo matchtchtchtchmixnumbersnumbersnumbers,"🌎Lic. en Relaciones Internacionales/Tec. Asesora en Comercio Internacional ⚠️Hablo de Taylor Swift, libros, política y patinaje sobre hielo⚠️",2012-07-31T16:59:08+00:00,296,1157,18239,21425,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,Estoy con nauseas y dolor de estómago  Dios que nervios manejo,negative
5645,5645,1665999428035936256,soy la única idiota que siente que se va a morir cada vez que intenta vomitar? y sabem lo mejor? que no vomito sjbqjj la menos inservible,2023-06-06T08:29:51+00:00,es,twitter,morochNo mNo mNo mNo mNo matchtchtchtchtch y d librNo mNo mNo mNo mNo matchtchtchtchtch como todNo mNo mNo mNo mNo matchtchtchtchtchs lNo mNo mNo mNo mNo matchtchtchtchtchs lindNo mNo mNo mNo mNo matchtchtchtchtchs,@viviintp,"me pego un tiro en breve 
/Aguante el mate, el vino y por sobre todas las cosas, aguante Messi 💗
Te amo Harry vení a Uruguay por favor",2019-01-07T18:35:26+00:00,11,99,794,4879,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,soy la única idiota que siente que se va a morir cada vez que intenta vomitar? y sabem lo mejor? que no vomito sjbqjj la menos inservible,negative
5646,5646,1665960903219576832,le acabo de ver los dientes a alex caniggia y vomité,2023-06-06T05:56:46+00:00,es,twitter,FrNo mNo mNo mNo mNo matchtchtchtchtchnko,@frNo mNo mNo mNo matchtchtchtchnquitho_numbersnumbers,“de que se ríen? tengo un disco”- Lourdes Sanchez,2020-03-07T18:45:00+00:00,13,54,855,3754,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,le acabo de ver los dientes a alex caniggia y vomité,negative
5647,5647,1665936756984758273,@elisacarrio Gracias;paso;se me terminó  la corotropina para evitar nauseas y vómitos,2023-06-06T04:20:49+00:00,es,twitter,MNo mNo mNo mNo mNo matchtchtchtchtchriNo mNo mNo mNo mNo matchtchtchtchtch. Liendo,@MNo mNo mNo mNo matchtchtchtchriNo mNo mNo mNo matchtchtchtchLinumbersnumbersnumbersnumbersnumbersnumbersnumbersnumbers,ser abuela,2021-04-20T22:37:14+00:00,107,54,5056,43675,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,Gracias;paso;se me terminó  la corotropina para evitar nauseas y vómitos,negative
5648,5648,1665933341516787712,no puedo dormir quiero vomitar quiero llorar quiero que ya sea mañana y tener las entradas con las girlies NO SOPORTO UN SEGUNDO MAS DE INCERTIDUMBRE,2023-06-06T04:07:14+00:00,es,twitter,No mNo mNo mNo mNo matchtchtchtchtchnNo mNo mNo mNo mNo matchtchtchtchtch,@No mNo mNo mNo matchtchtchtchnNo mNo mNo mNo matchtchtchtchcNo mNo mNo mNo matchtchtchtchbvil,,2019-08-25T02:06:51+00:00,70,71,1195,9458,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,no puedo dormir quiero vomitar quiero llorar quiero que ya sea mañana y tener las entradas con las girlies NO soporto UN segundo mas DE incertidumbre,negative
5649,5649,1665920438977941504,"Vine por una gastritis reflujo horrible. Me pusieron la vía para pasarme medicación para las náuseas, se rompió la vena y ahí quedó la medicación. La mejor parte? Me dio un síncope vasovagal eso y ahora tengo más ganas de vomitar que antes ✌🏽 y un huevo en la mano https://t.co/S7Uktkq9eC",2023-06-06T03:15:58+00:00,es,twitter,Miss Mistery,@srtNo mNo mNo mNo matchtchtchtch_misteryo,"De chica quería ser doctora pero termine programadora. Así de contradictoria siguió mi vida. Feminista, vengo del asteroide B612. Lectora empedernida",2010-10-21T13:43:31+00:00,414,263,15549,23997,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,"Vine por una gastritis reflujo horrible. Me pusieron la vía para pasarme medicación para las náuseas, se rompió la vena y ahí quedó la medicación. La mejor parte? Me dio un síncope vasovagal eso y ahora tengo más ganas de vomitar que antes  EMOJI  y un huevo en la mano URL",negative
5650,5650,1665918267288956936,muy mal de verdad estoy por vomitar https://t.co/eNjEGY3EZr,2023-06-06T03:07:20+00:00,es,twitter,mNo mNo mNo mNo mNo matchtchtchtchtchr vNo mNo mNo mNo mNo matchtchtchtchtchlensi,@celestiNo mNo mNo mNo matchtchtchtchlfckers,de acuario como evan peters y spinetta - el 9/11 veo a taylor,2020-09-04T17:50:27+00:00,462,649,79627,28932,,,,,,,1,Woman,muy mal de verdad estoy por vomitar URL,negative
5651,5651,1665916605753163776,"@GuilleCorrea197 El Uribismo Criminal que Gobernó en Colombia,en gobiernos pasados están con Diarrea.
El consumo de Valeriana los tiene a dieta.
Están acorralados.
La corte penal Internacional les aterra. https://t.co/akLNNagxG9",2023-06-06T03:00:44+00:00,es,twitter,RNo mNo mNo mNo mNo matchtchtchtchtchsputín,@RNo mNo mNo mNo matchtchtchtchsputin_numbersnumbersnumbersnumbers,"Si no sanas donde te hirieron, terminarás sangrado,al lado de gente que no te hizo nada.
Hay gente que estorba en este mundo, ni Dios ni el Diablo los quieren.",2022-03-05T09:23:35+00:00,2295,2785,48807,52092,Uruguay,UY,Atlántida,Canelones,,"-34.7719, -55.7584",1,Woman,"El Uribismo Criminal que Gobernó en Colombia,en gobiernos pasados están con Diarrea. El consumo de Valeriana los tiene a dieta. Están acorralados. La corte penal Internacional les aterra. URL",negative
5652,5652,1665910853072310272,"no puede ser que ande con nauseas todo el día, dios no lo soporto entre  ayer y hoy si comí dos veces es mucho 😔 necesito 3 kilos de mimos",2023-06-06T02:37:53+00:00,es,twitter,.,@libreonNo mNo mNo mNo matchtchtchtchdNo mNo mNo mNo matchtchtchtchnumbersnumbers,Ríe en la noche y achina los ojos morochos más lindos que vi,2014-05-17T01:20:32+00:00,573,424,44209,19741,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333",1,Woman,"no puede ser que ande con nauseas todo el día, dios no lo soporto entre  ayer y hoy si comí dos veces es mucho  EMOJI  necesito NUM kilos de mimos",negative
5653,5653,1665905464633171974,@ultrafreezer2 Un cuadro. Un cuadro de diarrea aguda.,2023-06-06T02:16:28+00:00,es,twitter,CNo mNo mNo mNo mNo matchtchtchtchtchrinNo mNo mNo mNo mNo matchtchtchtchtch,@cNo mNo mNo mNo matchtchtchtchdNo mNo mNo mNo matchtchtchtchmlot,Amo este lugar,2009-12-06T01:31:29+00:00,4171,2524,48939,87066,Uruguay,UY,La Paloma,Rocha,,"-34.66667, -54.16667",1,Woman,Un cuadro. Un cuadro de diarrea aguda.,negative
5654,5654,1665904198683185152,"están comiendo oreja mis vecinos, deja tienen una peste arriba no paran de vomitar y toser",2023-06-06T02:11:26+00:00,es,twitter,𝓒🪫,@CNo mNo mNo mNo matchtchtchtchmilNo mNo mNo mNo matchtchtchtch_Serron,“𝒮𝑒𝓇𝒶𝓈 𝑒𝓉𝑒𝓇𝓃𝑜 𝒸𝑜𝓂𝑜 𝑒𝓁 𝓉𝒾𝑒𝓂𝓅𝑜 𝓎 𝒻𝓁𝑜𝓇𝑒𝒸𝑒𝓇𝒶𝓈 𝑒𝓃 𝒸𝒶𝒹𝒶 𝓅𝓇𝒾𝓂𝒶𝓋𝑒𝓇𝒶”💛🖤,2016-01-25T15:06:15+00:00,775,614,79166,52537,,,,,,,1,Woman,"están comiendo oreja mis vecinos, deja tienen una peste arriba no paran de vomitar y toser",negative
5655,5655,1665900858087817217,24/7 con ganas de vomitar ya no aguanto 🥲,2023-06-06T01:58:10+00:00,es,twitter,VNo mNo mNo mNo mNo matchtchtchtchtchnesNo mNo mNo mNo mNo matchtchtchtchtch,@VNo mNo mNo mNo matchtchtchtchnesNo mNo mNo mNo matchtchtchtchOliverNo mNo mNo mNo matchtchtchtchnumbersnumbers,Canceriana,2015-03-01T00:39:30+00:00,654,870,17153,9617,Uruguay,UY,Rivera,Rivera,,"-30.90534, -55.55076",2,Man,NUM/NUM con ganas de vomitar ya no aguanto  EMOJI ,negative
5656,5656,1665897831620571137,"@krimson_bitch No es que me guste lo que te pasó, sino la claridad y brutalidad cruda con la que compartes tus experiencias. Te leo atentamente. En referencia a los comentarios, la gente a menudo viene aquí a vomitar miseria, a dañar como deporte.",2023-06-06T01:46:08+00:00,es,twitter,NNo mNo mNo mNo mNo matchtchtchtchtchndNo mNo mNo mNo mNo matchtchtchtchtch - Memento Mori,@petricornumbersnumbersnumbersnumbers,"Cuando eres adulto no puedes seguir culpando a tus padres: Asume y sé consecuente.
Todos somos ignorantes, no todos ignoramos las mismas cosas.
📩derecha",2010-04-10T13:43:05+00:00,7171,1628,123590,374476,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,"No es que me guste lo que te pasó, sino la claridad y brutalidad cruda con la que compartes tus experiencias. Te leo atentamente. En referencia a los comentarios, la gente a menudo viene aquí a vomitar miseria, a dañar como deporte.",negative
5657,5657,1665897824033054720,Q dolor de cabeza y ganas de vomitar manejo🥲,2023-06-06T01:46:06+00:00,es,twitter,pNo mNo mNo mNo mNo matchtchtchtchtchu,@pNo mNo mNo mNo matchtchtchtchuuvitette_,🇺🇾 || 1891💛🖤,2020-01-14T01:50:15+00:00,85,143,514,8754,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361",1,Woman,Q dolor de cabeza y ganas de vomitar manejo EMOJI ,negative
5658,5658,1665885971097821185,@rigavile Desde la flatulencia de tu nube ideológica solo pueden escaparse estupideces como esa!,2023-06-06T00:59:00+00:00,es,twitter,Demil,@DdelucNo mNo mNo mNo matchtchtchtchD,"Liberal, abierto, curioso",2017-12-09T19:13:43+00:00,2342,4899,12539,13295,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,Desde la flatulencia de tu nube ideológica solo pueden escaparse estupideces como esa!,negative
5659,5659,1665884381649551364,@lauraraffo @LuisLacallePou Auch me dieron náuseas,2023-06-06T00:52:41+00:00,es,twitter,UnNo mNo mNo mNo mNo matchtchtchtchtchMNo mNo mNo mNo mNo matchtchtchtchtchrthNo mNo mNo mNo mNo matchtchtchtchtch.cuNo mNo mNo mNo mNo matchtchtchtchtchlquierNo mNo mNo mNo mNo matchtchtchtchtch,@unNo mNo mNo mNo matchtchtchtchmNo mNo mNo mNo matchtchtchtchrthNo mNo mNo mNo matchtchtchtch_cuNo mNo mNo mNo matchtchtchtchlc,Frase positiva?: Todo puede ser peor!,2022-11-24T13:13:38+00:00,10,152,841,162,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,Auch me dieron náuseas,negative
5660,5660,1665882897453121537,"-La Cintya es muy creyente 
+Creyente de la tripa 
Hajajajajajajajajajajajajqjwjjqjq",2023-06-06T00:46:48+00:00,es,twitter,KNo mNo mNo mNo mNo matchtchtchtchtchren✨,@kNo mNo mNo mNo matchtchtchtchrennnumbersnumbers_,,2014-12-29T14:22:35+00:00,815,708,60446,10270,Uruguay,UY,Maldonado,Maldonado,,"-34.9, -54.95",1,Woman,-La Cintya es muy creyente  +Creyente de la tripa  Hajajajajajajajajajajajajqjwjjqjq,neutral
5661,5661,1665881081906692096,Tengo muchas ganas de vomitar pero no vomito 🤔 no entiendo,2023-06-06T00:39:35+00:00,es,twitter,RominNo mNo mNo mNo mNo matchtchtchtchtch ♈,@rominNo mNo mNo mNo matchtchtchtchtorressss,,2021-12-01T13:58:45+00:00,211,139,6140,9563,Uruguay,UY,Pando,Canelones,,"-34.71667, -55.95",1,Woman,Tengo muchas ganas de vomitar pero no vomito  EMOJI  no entiendo,negative
5662,5662,1665869122867982339,La policía de Uruguay es caca tipo diarrea https://t.co/jpnpINCU47,2023-06-05T23:52:03+00:00,es,twitter,mNo mNo mNo mNo mNo matchtchtchtchtchrtin.-,@CosmonNo mNo mNo mNo matchtchtchtchutNo mNo mNo mNo matchtchtchtchGz,"Me gusta el cine, la astronomía y otras cosas que tampoco entiendo.",2011-08-23T07:56:23+00:00,388,178,27306,19062,,,,,,,1,Woman,La policía de Uruguay es caca tipo diarrea URL,negative
5663,5663,1665855654022598657,el miedo que tengo por mañana cada vez que lo pienso me dan ganas de vomitar,2023-06-05T22:58:32+00:00,es,twitter,fefe🏹,@fefeguichonnumbers,escuchando a taylor swift no importa cuando leas esto,2020-01-07T17:41:01+00:00,150,194,1974,19331,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,el miedo que tengo por mañana cada vez que lo pienso me dan ganas de vomitar,negative
5664,5664,1665853290783883269,Todo el día con nauseas estuve lpm,2023-06-05T22:49:09+00:00,es,twitter,ᴿᵘᵇⁱᵃ,@LNo mNo mNo mNo matchtchtchtch_numbersnumbersp,422 11 19,2015-02-16T05:25:11+00:00,165,125,16233,41147,Uruguay,UY,Dolores,Soriano,,"-33.53009, -58.21701",1,Woman,Todo el día con nauseas estuve lpm,negative
5665,5665,1665852330091200519,@ArrecheJoe Y depende de qué tan fuerte sea la diarrea,2023-06-05T22:45:20+00:00,es,twitter,RNo mNo mNo mNo mNo matchtchtchtchtchmNo mNo mNo mNo mNo matchtchtchtchtch👽,@AstrNo mNo mNo mNo matchtchtchtchm__,fpsico 📚,2020-04-07T02:12:27+00:00,16,46,60,202,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,Y depende de qué tan fuerte sea la diarrea,negative
5666,5666,1665849860388540418,"@mariobarakus59 Bueno. Eso es relativo.
Se ve que usted nunca tuvo diarrea en un lugar público con los baños ocupados. 😂",2023-06-05T22:35:31+00:00,es,twitter,Eppur si muove,@frNo mNo mNo mNo matchtchtchtchncigNo mNo mNo mNo matchtchtchtchrfrNo mNo mNo mNo matchtchtchtchnci,Tratando de ser racional la mayor parte del día.,2013-04-20T09:15:11+00:00,1177,3771,20097,36962,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,Bueno. Eso es relativo. Se ve que usted nunca tuvo diarrea en un lugar público con los baños ocupados.  EMOJI ,negative
5667,5667,1665813385991053314,"Llegue triste y con náuseas a casa, así que para sentirme mejor tuve que gastar plata 😞✌🏼",2023-06-05T20:10:35+00:00,es,twitter,яσмιиα,@Rom_surrNo mNo mNo mNo matchtchtchtchco,𝟒𝟒𝟒,2014-10-18T13:56:06+00:00,428,317,9185,19027,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,"Llegue triste y con náuseas a casa, así que para sentirme mejor tuve que gastar plata  EMOJI ",negative
5668,5668,1665790737135403009,Me subí a un bondi que tiene un olor a vomito tremendo por dios estoy que yo vomito,2023-06-05T18:40:35+00:00,es,twitter,A×L×D×A,@AldNo mNo mNo mNo matchtchtchtchSuNo mNo mNo mNo matchtchtchtchreznumbers,abocada al arte de necesitarte (que sea 4 de noviembre),2016-06-05T16:47:54+00:00,183,106,26968,28639,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",1,Woman,Me subí a un bondi que tiene un olor a vomito tremendo por dios estoy que yo vomito,negative
5669,5669,1665784031361867776,"Tengo mucho miedo por mañana, quiero llorar y vomitar",2023-06-05T18:13:56+00:00,es,twitter,sofíNo mNo mNo mNo mNo matchtchtchtchtch,@lilNo mNo mNo mNo matchtchtchtchcsunsetnumbersnumbers,I haven’t met the new me yet. 10/11 & 11/11,2013-12-28T06:41:24+00:00,174,164,4367,11591,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,"Tengo mucho miedo por mañana, quiero llorar y vomitar",negative
5670,5670,1665777312317546496,"@toquimendez @lille_bh @mauriciomacri En cuanto a que "" vomita"", supones que las barbaridades que dicen y dijeron de ella son menos "" vomito""?",2023-06-05T17:47:14+00:00,es,twitter,Titi,@TitiTitiestNo mNo mNo mNo matchtchtchtchny,"Licenciada en Economía UBA.
Movimiento Social por la Republica
Juntos por el Cambio",2011-06-19T22:52:33+00:00,2595,4998,82496,89681,Uruguay,UY,Mercedes,Soriano,,"-33.2524, -58.03047",2,Man,"En cuanto a que "" vomita"", supones que las barbaridades que dicen y dijeron de ella son menos "" vomito""?",negative
5671,5671,1665775889982930944,"el día de hoy solo he comido 3 palitos de cebolla y amapola, una torta frita que me regaló Fran y 5 mates fieros, si no vómito el bondi es un golazo",2023-06-05T17:41:35+00:00,es,twitter,CNo mNo mNo mNo mNo matchtchtchtchtchzzu🫥,@pNo mNo mNo mNo matchtchtchtchucNo mNo mNo mNo matchtchtchtchzzuli,,2020-01-22T09:27:08+00:00,204,257,4807,3157,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,"el día de hoy solo he comido NUM palitos de cebolla y amapola, una torta frita que me regaló Fran y NUM mates fieros, si no vómito el bondi es un golazo",positive
5672,5672,1665765259401916418,No puede ser que todo lo que coma lo vomite,2023-06-05T16:59:20+00:00,es,twitter,MorochNo mNo mNo mNo mNo matchtchtchtchtchNo mNo mNo mNo mNo matchtchtchtchtch,@AntobrNo mNo mNo mNo matchtchtchtchdfordnumbersnumbers,#13.                                         💛🖤,2016-06-15T16:01:23+00:00,487,290,6523,3091,Uruguay,UY,Young,Río Negro,,"-32.68333, -57.63333",1,Woman,No puede ser que todo lo que coma lo vomite,negative
5673,5673,1665762770220875789,"@usuario_del_sur Encima ella les alimenta todo el circo de la parejita, vomito",2023-06-05T16:49:27+00:00,es,twitter,hopeless version,@NNo mNo mNo mNo matchtchtchtchchuliiiii,my hobby? atender pichilas,2023-02-24T22:22:55+00:00,420,609,8704,5023,Uruguay,UY,Paso de Carrasco,Canelones,,"-34.86028, -56.05222",1,Woman,"Encima ella les alimenta todo el circo de la parejita, vomito",negative
5674,5674,1665745822879735811,Veo algo mas que tenga que ver con Taylor y vomito de los nervios,2023-06-05T15:42:06+00:00,es,twitter,NNo mNo mNo mNo mNo matchtchtchtchtchhy,@nNo mNo mNo mNo matchtchtchtchhysilverNo mNo mNo mNo matchtchtchtch,,2019-11-07T21:56:25+00:00,145,92,356,70767,Uruguay,UY,,,,"-33.0, -56.0",1,Woman,Veo algo mas que tenga que ver con Taylor y vomito de los nervios,negative
5675,5675,1665743805474131969,@ladiaria gente hurgente averigüen porque niños tuvieron diarrea y vomitos y cuando hervis el agua parece leche hervida y al salpicar y secarse queda todo manchado https://t.co/VjrZqIcDq3,2023-06-05T15:34:05+00:00,es,twitter,RAQUEL NIMO,@rNo mNo mNo mNo matchtchtchtchichelnimo,uruguaya-soltera - -librana-maquinista de maquinas automaticas industriales,2010-12-17T16:00:56+00:00,58,121,4547,5037,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,gente hurgente averigüen porque niños tuvieron diarrea y vomitos y cuando hervis el agua parece leche hervida y al salpicar y secarse queda todo manchado URL,negative
5676,5676,1665742279347249155,@5noticiasuy Crítica o no que explicación da a mi familia que todos tuvieron diarrea y vomitos que mojo algo y le queda como yeso.. Manchas blancas y hierve el agua como leche hervida y después se quejan cuando internacionalmente  nos denuncia.. El agua no es potableeeeeee,2023-06-05T15:28:02+00:00,es,twitter,RAQUEL NIMO,@rNo mNo mNo mNo matchtchtchtchichelnimo,uruguaya-soltera - -librana-maquinista de maquinas automaticas industriales,2010-12-17T16:00:56+00:00,58,121,4547,5037,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,Crítica o no que explicación da a mi familia que todos tuvieron diarrea y vomitos que mojo algo y le queda como yeso. Manchas blancas y hierve el agua como leche hervida y después se quejan cuando internacionalmente  nos denuncia. El agua no es potableeeeeee,negative
5677,5677,1665740498319945728,@5noticiasuy @Armada_Uruguay @rodriguezdopico Mejor que revisen el agua que tomamos todos con diarrea y vomitos y al hervir parece leche y quedan manchas Luego que el agua se seca   esto es para denunciar!!,2023-06-05T15:20:57+00:00,es,twitter,RAQUEL NIMO,@rNo mNo mNo mNo matchtchtchtchichelnimo,uruguaya-soltera - -librana-maquinista de maquinas automaticas industriales,2010-12-17T16:00:56+00:00,58,121,4547,5037,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,Mejor que revisen el agua que tomamos todos con diarrea y vomitos y al hervir parece leche y quedan manchas Luego que el agua se seca   esto es para denunciar!,negative
5678,5678,1665739837259874305,@5noticiasuy gente por favor averigüen que problema hay todos mis niños con diarrea y vomitos y si mojo algo al secarse quedan manchas blancas.. Mi partio mis cortinas toda a lunarez.. Hurgente el agua hierve como leche conciliación montevideo,2023-06-05T15:18:19+00:00,es,twitter,RAQUEL NIMO,@rNo mNo mNo mNo matchtchtchtchichelnimo,uruguaya-soltera - -librana-maquinista de maquinas automaticas industriales,2010-12-17T16:00:56+00:00,58,121,4547,5037,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735",2,Man,gente por favor averigüen que problema hay todos mis niños con diarrea y vomitos y si mojo algo al secarse quedan manchas blancas. Mi partio mis cortinas toda a lunarez. Hurgente el agua hierve como leche conciliación montevideo,negative
5679,5679,1665735103404822530,Vomito https://t.co/DZyKlmBw8a,2023-06-05T14:59:31+00:00,es,twitter,del 🐍,@_delfiolNo mNo mNo mNo matchtchtchtchgue,🤍🖤,2019-05-26T21:49:07+00:00,503,266,7138,17942,,,,,,,2,Man,Vomito URL,negative
5680,5680,1665717330381352962,"@J_ale_twitero @CesarVega_Peri @PatriciaJMadrid No veo ese programa, entre el piñe y el navia, vomito la cena.
Qué pasó?",2023-06-05T13:48:53+00:00,es,twitter,WNo mNo mNo mNo mNo matchtchtchtchtchlkiriNo mNo mNo mNo mNo matchtchtchtchtch,@wNo mNo mNo mNo matchtchtchtchlkiriNo mNo mNo mNo matchtchtchtchNo mNo mNo mNo matchtchtchtchg,Anti Estado,2021-01-08T20:46:39+00:00,808,808,10973,58544,Uruguay,UY,Punta del Este,Maldonado,,"-34.96667, -54.95",1,Woman,"No veo ese programa, entre el piñe y el navia, vomito la cena. Qué pasó?",negative
